content,主题,故事,人物,影像,效果
"7分，打一星尬黑的人是完全不想让国产动作片发展吗？
很多惊喜，超级欢乐，特效好的让人意外！
王大陆喜剧感爆棚，只是人设有一点点蠢…
一路铲飞汽车太爽了，跳伞散开马克龙色的气球也太美好了吧。",-2,-2,1,-2,1
本着米拉姐姐来的，不过也早想到估计她只是负责露一小脸。果然大部分时间处于瘫痪中。王大陆和张蓉蓉感觉没啥火花，文戏也比较尬。幸亏有些适时的笑点撑场，许魏洲也牺牲了一些色相，算是增加了看点。,-2,-2,-1,-2,1
超乎预期的好，除了全剧情有bug，别的真的没毛病，3d效果好，镜头好，演技都在线，要搞笑有搞笑，要重口味有重口味，要血腥有血腥（断腿），要浪漫有浪漫（气球飞上天），生化危机女主也是酷帅极了,-2,-1,1,1,1
前十分钟又烂又二，几欲退场。蜜拉登场后，虽然剧情依旧烂，人设依旧二，但是动作戏还算精彩，总算能看了。三颗星都给动作设计吧。,-2,-1,-1,-2,1
快节奏快餐片，升级版《最佳拍档》（许冠杰+麦加那种）。动作设计尚佳但拍得太夸张荒诞。花了大价钱，但米拉没帅两分钟，画面不错，剧情就算了吧，连笑点都很刻意。场景比较漂亮。吃力不讨好。时代变了哟。,-2,-1,-2,1,-1
我觉得算不上烂片吧……其实能看得出来用心的了，特效很好，动作也不错，特工喜剧片里面比较有特色的，比较新鲜，并没有千篇一律的重复，那个甲壳虫的设计很喜欢，里面出现的几段动画也很不错。只是剧本没跟上，人物台词都太傻了，王大陆的选角真是太失败了……有点尴尬，我看到片尾的演职员名单才知道女主是张榕容心里在想这是那个妖猫传貌美的她吗，这里面也太丑了。米拉的动作戏很好，干脆有力量，比王大陆好，王大陆的很多个动作镜头明显的威亚感……细节很粗糙。此外这片从头到尾透露着一股洋气的气息感觉目前的大陆做不出来，看了片尾的字幕果然导演香港，后期视效韩国。,-2,-1,-1,-2,1
剧情很傻逼，但是挺搞笑的，笑点也不低级，比很多一本正经的喜剧片好多了，反斗神鹰这样的有7.3分，这个怎么着也有个5分多吧，3.9太扯了，待遇差太多。,-2,-1,-2,-2,1
"没想到有些意外，还有些意外好看，剧情简单粗暴，花式打斗轮番上演，致敬了《碟中谍》《谍影重重》《007》，米拉的确很帅气，
但是――
部分情节尴尬，特效痕迹严重，起承转合太随意了，米拉直接就只演了前半段就躺在床上眨眼就把钱挣了，另外王大陆有些油腻哦，三星及格，一星给米拉",-2,-1,1,-2,-1
袁锦麟做导演，两部打包回老家。《风暴》至少包装场面是震撼的，《素人特工》全线崩坏，综艺式演技、瞎闹式编剧、尬煽式煽情…别说“最美杨贵妃”张榕容扶不起了，“女战神”米拉·乔沃维奇都扶不起。唯一能看的，颜值都在线，王大陆和张榕容一两个桥段还是挺戳笑点的。,-2,-1,-1,-2,1
全程低级幽默 全程地铁老爷爷看手机问号脸 每个情节都经不起推敲 又不能打零分 一星给特效和画面创意吧,-1,-1,-2,1,1
"超出预告片给的预期，预告片是真烂，不用带脑子的商业片，捧着爆米花过周末。
开场极限爬楼运是最好看的一场，一度小心脏乱跳，值得电影院3D。第一场枪战用的【王嘉尔-Papillon】，能在电影院听着嘉嘉的巴比龙，这个要加分。
做好了米拉拉打酱油的思想准备，所以到没多大失望。造型你全程用大长裤把榕容的大长腿裹得严严实实得，有点浪费哦。布达佩斯的好几个取景地，有点熟悉。",-2,-2,-2,-2,1
拍得很好，节奏很快，竟然有港产片的味道，喜欢。不过结局有点点憋，细节有点不合理。4星的电影因为黑子太多给5星鼓励。加油！~,-2,1,-2,-2,1
半部好戏。认真说，一个出身编剧写过大热电影的导演拿出这样一个本子真的很没有说服力。菜鸟团队的设定很不错，但低劣的文戏和剪辑把全片拉到水准以下，许魏洲的丁山是配角团非常精彩的角色，但凡出场都有惊艳和笑点，但给的都是短镜头。男女主莫名奇妙的感情牌是直男式剧本的标配，而事故后原本可以一观的感情爆发点却没有出来，让高潮的到来显得疲软乏力。最后三十分钟的环节打戏非常精彩看的心情澎湃，菜鸟先飞，致敬勇气与梦想，如果片尾能配上主题曲宇宙之光会更感动我。,1,-1,1,-1,-1
这个素人特工确实有点素，不高大威猛，也不帅气逼人，但很拼，段子也不错，场面还很燃。果然还是乔沃维奇最猛，一脸的针灸也很搞。被豆瓣黑的一塌糊涂，其实端正心态，一般能看。5,-2,-2,1,-2,1
发现我一直都喜欢港式搞笑电影哈哈哈哈，只要能放松心情就行本来吗生活已经够累了就想找个地方发泄一下。看在让我烦恼一扫而光的份上五颗星吧👆,-2,-2,-2,-2,1
几位素人无意间卷入一场反恐事件，虽然一路磕磕绊绊，甚至付出血的代价，但只要勇往直前，义无反顾，素人也能变成特工，全程紧凑，笑点多多，值得一看。,-2,1,-2,-2,1
期待低所以失望为零，极限攀顶直播、充气娃娃、赏金猎人、非法交易、男男挑逗、民科、肢解这些戏码能大胆塞进去，需要一点勇气和技巧的，居然保留住了，还能产出一些笑点，比较厉害，加上匈牙利拍片红利发挥最大效用，制片层面功不可没。米拉太帅了，许魏洲那场卖腐戏也太意外了。其他的，比如剧作很粗糙，人物关系的戏基本上都尬跳，还有不少地方莫名其妙，表演上吧……首先演员识别度有点低，表演上也有点勉强，米拉横扫张榕容碾压，竟然没人能接得住戏。加上故事没有突出的亮点，导致比较难激发起市场兴奋，哎，失策啊。两星半。,-2,-1,-1,-2,1
笑点还是有几个能笑出来啦～为了米拉看的～好A啊～从造型到动作到气场～,-2,-2,1,-2,1
动作类型之下的土味黄暴喜剧，文戏以外的节奏感还是完成得不错，剪辑可真要命。总之感谢送票。,-2,-2,-2,-2,-1
"26届大影节开幕影片。
一个切中现实痛点的题材，当代青年的生存困境与焦虑，导演的处理方法相对成熟：强烈的光影对比、逼仄的门框构图和深沉的管弦配乐，都与这个文本和人物处境相契合，值得推荐。
",1,-2,-2,1,1
恭喜获得东京电影节中国电影周金鹤奖“最受欢迎观众奖”。在中国电影周展映时看了这部电影，是真心推荐❤️看后真的特别感动！！画面和配乐也很美！刚开头很压抑，看到杨玏演的时候，心里真的感同身受的压抑，也许和人物相仿的年龄段，和即将面对的相似的压力，也让我对生活对婚姻有更深的看法。,-2,-2,-2,1,1
"3.5星
影片的光与影做的很好，很美。
电影都主题是婚姻，而且是婚姻的开始——结婚，而现在结婚有多难，是每个年轻人感同身受的。很有意思，看到了各种各样的感动。明白讲，很多东西都是比出来的，当他们回到德清，就开始发现奢华婚礼的匮乏性，以及简单的快乐。
唯一美中不足的是主演表演的优柔娇作，以及糟糕的配乐（主要指薛某的献声）。
到底为什么要结婚？每个人都值得深思，而这部电影会给你一些角度去思考。
（第二十六届北京大学生电影节开幕影片）",1,-2,-1,1,-1
题材是好的 主演、剪辑和配乐都太尬,1,-2,-1,-2,-1
#次瓜观影团#好温暖啊，被治愈到了。最开始的生活简直太真实了，二十几岁的年轻人在大城市过的一地鸡毛。我自己也常常质疑在大城市生活的意义。现在越来越多的人都选择去二线城市买房生活了。我倒是完全没觉得外婆的离开有遗憾，外婆的生活已经没有遗憾了，外公外婆太暖了。最喜欢的一段就是外公开摩托带着外婆。越来越喜欢这种治愈的片子，缓慢 温情脉脉。可真好啊。,-2,-2,-2,-2,1
温吞的国产文艺片，导演想要表达的太多节奏很慢，大量的空镜，没有台词的表演，要表达爱情也要表现婚姻，柚子的隐喻，梁祝化蝶的桥段， 真的看不手法上的高级很外化的表达,-2,-1,-2,-2,-1
"北京大学生电影节开幕式影片
打动我的两个点
外公是一个可爱的存在，喜欢念诗 念了普希金的《假如生活欺骗了你》 有一种不一样的感觉
另一个是外公骑摩托载外婆 这里的歌放了《像风一样》 很相称 就瞬间泪目
其他的呢就不多说了 ",-2,-2,1,-2,1
温暖如柚子茶一般的电影，老戏骨演技在线，不做作很真诚，虽然没什么惊天反转，但是娓娓道来的细节刻画，伏笔暗示都恰到好处,-2,-2,1,-2,1
 导演怕不是学意识流出身的。。感觉像ppt。。而且到底什么奇葩爱情观啊。。倒也是不必拍成这样好吗。。太尬了 而且现实生活中碰到男主这种赶紧分了吧真的太窝囊了 到底在作什么屁啊 心疼归亚蕾接这种剧本,-1,-2,-2,-2,-1
外公外婆的爱情太感人了，小镇的美好生活也令人向往，一切都是理想的样子，家人的关怀，伙伴的陪伴，心灵的自由，都太美好了。最后归亚蕾老师演的太好了！,-2,-2,1,-2,1
6.5分，关于什么是幸福，哪里有幸福的故事，导演将大量的人生感悟放在了电影里，无奈电影技法不足，显得生硬,-2,1,-2,-2,-1
一切都太做作了，配乐极其做作！薛之谦的歌伴随MV般的画面出来的时候，一度想走,-2,-2,-2,-2,-1
艺术源于生活的典型，成功引起了我的共鸣。主线矛盾在有点虎头蛇尾，仅仅通过繁杂的复线加以填充，很热闹，很便宜地铺垫，就是乱。看不到主人公的成长，看到一幕，缺乏必要表达，就突然顿悟，觉得很突兀。,-2,-1,-2,-2,1
剧情没问题，剪辑看起来比较散，前半小时太拖沓，后20分钟最精彩。除了几个老戏骨，演员演技有待提高。,-2,1,-1,-2,-1
去年大影节开幕式看的，第一次体会到电影剪辑的重要性。,-2,-2,-2,-2,-1
上映那天看的，隔了近四个月来谈谈看完后的想法：现在一个人在杭州谋生活，有时总会思考为什么要留着杭州而不回老家，最后发现在杭州能在晚上一个人去电影院看一部自己喜欢的电影，去剧场看一场自己喜欢的话剧，可能现在还没到电影中肖声直面结婚的年龄，压力没有这么大；在电影看到外公带着外婆骑上摩托车，肖声同顾真真开着车跟在他们后面这一幕时直接戳到泪点；谁不希望拥有外公和外婆这样的爱情：外公给外婆读诗，外婆给外公做柚子茶，平平淡淡地过完一生。,-2,-2,-2,-2,1
说是犯罪片很多逻辑不过关，确定了车牌号，确定不了车主，两个人开车一路躲过警察的盘查，整个过程警察部门的存在感太弱，完全打酱油，平行蒙太奇两条故事线并行，但警察这条线像是完全为了剧情发展而发展。节奏缓慢，配乐上惊悚急促的鼓点和公路片中轻快舒缓的音乐，有种张飞骑着方轱辘车在草原上奔驰的感觉，一些镜头的背景音乐的剪切生硬，技术上面的问题在摄影和录音，个别镜头很让人出戏，可以看出剧组的资金不怎么充足！但是作为一个类型片最基本的讲故事讲的都有问题，是不是应该反思！,-2,-1,-2,-1,-1
从网大的水准来说绝对是上乘，制作很精良，美术、灯光、剪辑都很有特点，很多场景都特别有质感，比如晚上的夜市街头，我比较喜欢，喜剧形态上其实有很多周星驰的影子，比如港式无厘头和非常有特点的群演，都是周星驰电影的特点，并没有太多突破，从现在的审美来看，甚至有些落伍，建议导演摒弃喜剧（因为真的不擅长这个），去拍文艺片，或许能出来不错的作品~,-2,-2,-2,1,1
剪辑和摄影还真的可以，有点港片的味道，奈何故事莫名其妙，难以自圆其说，一个不会做饭的人怎么就在比赛上突然成神了？双重人格的设定不知道有何意义。,-2,-1,-2,1,1
故事表层逻辑可以，配角设计花了很多心思、每个镜头里几乎都有小梗，可惜男女主核心逻辑反而不到位（原本从事艺术、擅长做冥币的主角，为何对美食特别有天赋？他的need是什么？最终战胜对手的绝招不清晰；女主的双重人格如何作用于男主的成长？）；再就是很难逃脱经典的影子。不过画面质感和剪辑都超过一般网大，女主敲晕男主那场戏用运镜交代双重人格很有意思，男女主女儿的旁白也有在试图打破俗套。加一星鼓励。,-2,1,-1,1,1
中规中矩的喜剧片。很多反桥段和反常规的拍法（不一定真的反）。但缺点很明显，剪辑过快，有些段落有点也不明所以，跳过的故事太多。最终一战有点小孩子过家家的感觉，不够气势。期待导演后来的作品。有些段落的摄影挺好看的。,-2,-2,-2,1,-1
算是国产小成本片里的佳作了，虽然表演略显浮夸，虽然剪辑略显炫技，正常三星，给一星鼓励。,-2,-2,-1,-2,-1
片子最后呈现的效果让人失望，真是可惜。猛一看，画面挺讲究。但是北海道哪吒，世界拉面排名37，广场舞，这都是什么奇葩设定，不嫌乱吗？如果每个情节、每个人物都神神道道，都想闪闪发光，钛金眼也会被刺瞎的。导演和编剧需要学学减法了。,-2,-1,-1,1,-1
故事有些牵强，但美术、灯光和剪辑真的很用心了。导演加油💪,-2,-1,-2,1,1
一星给后期和剪辑,-2,-2,-2,-2,1
导演剪辑0分，整体故事剧情凌乱，1分给摄影和灯光,-2,-1,-2,1,-1
晚上挺累的，看这么个片子真的是蛮舒服的，一点也不累，没有压力。制作还是蛮精良的，唯一经不起推敲的剧情也是无厘头，反正都是搞，没什么对错！解锁一个新歌曲，回头给我儿子听好爸爸，哈哈！,-2,-1,-2,-2,1
假如说把影片作为一个美食片的话，它并不合格，但当作一个港式风格的喜剧片来看，不错也有诚意，挺喜欢它的剪辑风格，节奏也令人舒服。,-2,-2,-2,-2,1
作为一部没有邀请名演员的小成本电影，我是觉得可以推荐的。角色的设定和色彩、剪辑都挺不错，是一部正经严肃的喜剧,-2,-2,1,1,1
剪辑与色彩是中国类型电影里的良心之作,-2,-2,-2,1,1
一星是剪辑，一星是我觉得搞笑，一星是画面色调，还有一星是给在家乡拍的。,-2,-2,-2,1,1
影片在给人带来欢乐的同时，不经意的营造出一个观影氛围，流畅自然不拘泥与传统,-2,-2,-2,-2,1
感觉特技做得很炫目，尤其喜欢看他做拉面，真的是很帅的。,-2,-2,-2,-2,1
包场。太太的举手投足让人全程伴随一种矫揉的生理喜感，以至于两个人在电影院里频频出戏，从片头尬笑到片尾，成功地成为我有史以来的影院观影最差。比较皮相的feminism表达，以及抄袭和致敬费穆和李少红应该是有限度的。除却太太的角色外，其他演员的表演基本在线，摄影、取景、环境、氛围和音乐还不错。大概是北影表演系的学院派风格？,-2,-2,-1,1,1
导演讲，以前往往是最调皮捣蛋的学生，长大后看望老师的次数最多，跟老师的感情也最深；老师叫家长，家长来了说的第一句话会是：老师您怎么不替我抽他啊！我爸妈都当过中学老师，他们当年可以带全班学生骑自行车出去踏青，可惜我和我之后的孩子，教育氛围、师生关系愈发变得压抑和紧张，不会再有这样亦师亦父的感情了。电影定位在80年代，能看出导演倾注了很多个人感情。每次我看校园青春片会特别注意细节，这部里“班会”两个空心楷体大字、消失的体育课、校园艺术节、入团申请书、高考志愿表等很多地方都让我瞬间穿越回中学时代，而我也曾经是老师最明目张胆偏爱和袒护的那个学生。搞语言艺术的人台词功都很好，表演也不在话下，于谦演的苗老师有魅力，片中大腕客串也多到惊人。遗憾是新人演员还需磨练，结尾比较草率。,-2,-2,1,-2,1
做作，刻意，虚假，想当然……制作一部电影的硬伤软伤在这里快要集全乎了，导演出来背锅吧。谦儿哥真是遇人不淑，什么活儿都敢接。配音有后期插入现象（洛入团时女士甲），哭得假而空（婷婷），收声存在区分对待（安静的声音明显加了料），台词不过脑（“用钱说啊”有歧义）……片头的呆滞刻板让我一度期待谦儿哥会不会站出来说一句“你说什么呐”并展开欢乐为表关怀为核的剧情，期待傅彪级别的表演哪成想这就给片子定下了调子，甚至在片尾变本加厉。技术与能力上的无力、保守摧毁了原本可能的成就。,-2,-2,-1,-2,-1
色彩饱和过度，符号化的人物，电影手法老套，情节走向胡闹。冲着谦儿大爷，给一星。看在田雨、刘威、马未都、何冰、吴京、艾伦、孙越、丁海峰、韩童生、胡军、乔杉、杨立新、张国立等老师的份上，再加一星。,-2,-1,1,-1,-1
剧本挺完整的，拍法low low的，最美好的不是这段时光，是安静有幸经历了车祸，得以停留在那个时代。,-2,1,-2,-2,-1
作为一部青春回忆电影，该有的元素也都有了，场景还原，年代气氛营造还行，为了于老师，多加一星吧。,-2,-2,1,-2,1
在改了几次名字和调了档期之后，票房竟然成了一匹小黑马，也是挺令人意外的。故事底子不差，明星们刷脸也并不令人讨厌，这在喜剧人圈出来的作品中算是难得。只是年轻演员们表演的做作和浮夸，以及剧情走马灯似的所谓波折实在令人生厌，而一些音乐的运用又把电影变成了大型怀旧煽情现场。,-2,-1,-1,-2,-1
电影在立意和技法方面几乎是溃败的，它利用叙述诡计去塑造了一个好老师形象，虽是时代局限性，但电影本身未在此展开积极的思考态度。比较好是电影也用一种愚钝的方式没有避开任何“黑点”，不走投机刻意美化路线，大概是有信心最后熬制一碗浓鸡汤。普通电影观众对待电影如同对待绯闻八卦，不怕老套，但要真实的细节。电影有两个优秀之处，casting上确实夺人眼球，以相声演员的反常规输出表演低开高走的教师，还有就是那些客串，尤以苗老师受到表彰离席时路过的那一排人，个个名角，整个场面烘托得十分之有效，全然不需要再上台。其二是叙事虽以人物为驱动，但几乎没有连贯的事件，从头到尾就是以时间线上会发生的事为逻辑，但尽管如此电影围绕的自行车做出了很高质量的戏，那场小乙偷合影照片和自行车被挂在旗杆上的平行蒙太奇，是很高光的段落。,-1,1,1,-2,-1
该片是校园青春片中少有的以“老师”为视角展开的故事 讲述了由于谦饰演的老师苗宛秋与学生们的“斗智斗勇”的有趣故事 再现了八十年代的师生百态及纯真情感 整部电影对刻意的戏剧冲突进行了消解 平淡真实地再现了一个个真实存在的人们 从而赋予了电影一种润物细无声的力量 好看而不俗套 走心而有力量,-2,-2,-2,-2,1
故事情节之间衔接生硬，不自然，可能更多的是表达一种情怀。有强烈的时代的印记：墙上的文字、生活用品、校园歌曲、人的穿着打扮等等，但这些因素并没有完全形成经典的剧情，细节打磨不够伤害了故事本身的表达。结尾情节的选择感觉有点狗血。,-2,-1,-2,-2,-1
"原来赵嘉良1989年去香港后就做了警察，要是林耀东早点看了《追龙2》就不会被赵嘉良坑了。
张子强作为香港最著名的绑匪，人称贼王、世纪悍匪，其经历无数次被改编成电影、电视剧，比如《树大招风》《插翅难逃》，本片台词也提到过这两部作品。
张子强最引以为豪的经历当属勒索香港首富10亿、勒索香港第二富豪6亿，本片开头的利先生指的就是前者。
香港警察拿他一点办法都没有，最后还是在内地被抓的。
原型人物的人生非常具有传奇色彩，演员阵容也很豪华，可惜并没有拍好。
首先是选取的案件太普通了，同时导演水平也有限，导致拍得也很普通，完全体现不出世纪悍匪的横行霸道、不可一世。
其次是格局和场面也太小、太平淡，无论是战略层面还是动作戏都不够热血，不够激烈，寡淡如水。
同为港片远不如《跛豪》《英雄本色》等作品震撼人心。",-2,-1,-2,-2,-1
全新和故事完全没必要蹭前一部，王晶还是不够自信。Beyond的片头曲加影像素材一秒回到90年代，卧底提前破功还挺反套路的，警方太强双方力量太不对等了少了两方角力的乐趣，所有年轻女性感觉都是同一个人演的，非常烧脑。,-2,1,-1,-2,1
和前作一样第一印象“挺好看”，一个非常非常非常流畅的警匪卧底题材小喜剧，抛弃枭雄片常用的崛起-陷落流程，而是用卧底的视角侧写大佬，集中于一次接近并逮捕匪王的行动，省去不少繁冗俗套。故事节奏快，不少地方剪辑好精彩，王晶这次是弄了一个带坎普味道的纯爆米花，在展现浅俗的时候，自知这很浅很俗，愣且自嘲，有类型片感觉，人物举止浮夸，有不少不借助台词而是借助动作设计的笑点，微微带点罗德里格兹的感觉了。梁家辉和王敏德都是伟大的喜剧演员（从前小看了王敏德谐星的一面），王晶还刁钻且有效地利用了古天乐的“微表情”来制造笑料，比之前古天乐试过的《武林怪兽》那种强行咯吱人的喜剧逗多了，动作设计跟剪辑可以说非常成功，现在上映时评分未必会高，期待n年后观众能打捞出这部片优秀的地方。我很喜欢，虽然肯定王晶还是王晶。4.5,1,1,1,-2,1
开场就奠定音乐基调，选的插曲配乐都挺喜欢的。,-2,-2,-2,-2,1
剧情失了智。梁家辉演贼王太老了，原型死的时候才40多，虽然已经尽力在表演了，但还是太尬了，不光梁家辉，每个角色都像个傻子，纯尬演。那个兔兔整的好像翠如bb哦~我真的好讨厌翠如bb，为鸡毛会有人整成她啊？？嫦娥在绑何鸿燊那里穿个垫肩套裙媚眼一抛还是挺好看的，然而仅此而已，这角色其他时间跟片里大部分的角色一样，存在感为0。配乐莫名其妙，仿佛是刚学会科学上网的耄耋老人找了个小镇青年列出来的摇滚歌单一样，又老派又杂乱无章。比较有意思的是任达华此前也演过张子强，这次演了抓他的警察（虽然中间有段不知道跑哪去了）。张子强的银幕形象，目前来看还是赵燕国彰演的最好，不论演技还是剧情编排，至少我是这样认为的。,-2,-1,-1,-2,-1
又是一部烂尾的好电影，又是一部被红色主义照顾的电影，又是一部香港和大陆风格混搭导致极致不协调的电影，又是一部为迎合某局不得不妥协的电影，又是一部剧情偏的让观众怀疑智商的电影，又是一部王晶缺钱系列的电影，又是一部我本来很期待但又很失望的电影。,-2,-1,-2,-2,-1
香港九七以前的电影充满暴力与犯罪，但是不管之前怎么拍，大部分成功的电影都离不开一个“势出位博尽命”的风格，自从港片加入一股股内地主旋律以后就像红烧肉闷烧了一天再吃的感觉，看上去肉汁鲜嫩Q弹，实际上入口似鸡肋，食之无味弃之可惜，老一辈继续炒冷饭，明明有演技，实际上都放不开，港片已死,-2,-2,-1,-2,-1
开场就是beyond的《我是愤怒》，不得不说，选歌太好。97前，香港在港英与中国政府主权交接这个微妙的时间夹缝里忽然变成了“法外之地”。歌声一起，伴随着快切的97前香港画面和世界悍匪作案的张狂，山雨欲来的躁动不安呼之欲出。梁家辉的演技就不需要再夸了，从人物形神甚至指甲脸部抽搐等无数细节，令人信服他就是阴险暴戾老奸巨猾的龙志强本人。古天乐身扛卧底和拆弹两大重要元素，以角色命运承担了牵引观众情绪的任务。林家栋也很好，可以说没有太拖后腿的演员，至于那位脸很假的新晶女郎，主要负责香艳的部分，我选择了直接无视。结尾可能会让观众产生一处疑惑，但这属于一个不能说的太明白的事儿，毕竟这部电影改编自张子强的故事，有兴趣的可以查阅下史料。,-2,-2,1,-2,1
没有新意，有点像你的名字？两个感情受伤的人跨越时空的彼此安慰，而且特效也太塑料了，幸亏是网剧，不然难受死了,-2,-2,-2,-2,-1
"演技略显尴尬，后期制作也不在线
",-2,-2,-1,-2,-1
看简介以为还不错，看完正片就觉得平平淡淡，剪辑垃圾，男女主演的一般，那个医生宇航就还可以,-2,0,0,-2,-1
本以为是科幻题材，结果是爱情片。没有大导演，没有知名演员，却也十分感人。这种不被时间空间所束缚的爱情，也正是我一直向往的，不知还能否遇到。,-2,-2,-2,-2,1
温州宣传片，各种熟悉的场景袭面而来，比我想象的好看多啦～虽然个别场景有点尬但还是有笑有泪。演女主童年戏的小萝莉好可爱！想偷走！,-2,-2,1,-2,1
陈玉珊真的是“青春少女片教母”啊。从《我的少女时代》一路撩到《一吻定情》，直把老阿姨们的少女心撩拨的扑通扑通直跳。一开始也对王大陆出演高冷学霸江直树存疑，但看完居然还不错。林允是大惊喜，实在太符合原湘琴这个神经很大条的傻白甜角色了。总的来说，影片hin适合在情人节观看，除了满屏扑面而来的少女气息，整体营造的喜剧感也让人看的很开心。,-2,-2,1,-2,1
很开心地告诉大家没有毁，可以看！《我的少女时代》的导演对细节的处理果然很到位，青春片看得就是细节，台湾那边太会搞青春片了！电影里还加了些很日系夸张表演，台词尬爽尬爽的欲罢不能，关键是特齁！自行车后座环腰那里真的是齁得不要不要。预想的“强吻”放狠话那里有点收，但没关系鬼畜是加分的！最后情书的处理太搞笑了又感人，这点发挥得真好，超级符合女主人设。从一个人喜欢的人身上，是能照见他自己内心深处的另一面的，相对于他外人面前的完美高冷，更让我感动的是他内心深处的单纯。台版、日版剧集很经典，但看完电影却没太想去比较，感觉更像是平行世界中有不同的江直树和湘琴。大家最关心的问题来了，王大陆表现到底怎么样？竟然意外地不违和！不是说多像原漫画设定，是真的让人讨厌不来。事实上，还有点帅。嗯，我有点可以……,-2,1,1,-2,1
比预期好很多，至少不雷，少女心抓得到位，灯光画面配乐都挺好，7分吧。原以为王大陆演优等生会很雷，结果板着脸穿制服看起来很帅嘛，大型真香现场，我可以！就是太爱插袋了，这个逼装得有点过时。至于本片缺点也很明显，那就是林允比预期演得更差……张嘴瞪眼发呆傻笑一套下来行云流水，跟谁学的啊！,-2,-2,-1,1,1
剧情生搬硬凑，演技一塌糊涂，配音矫揉造作，本来对这类片没报啥期待，但是没想到有那么多好的版本在前，还能糟糕到这个地步，看个电影如坐针毡。一星只给王大陆，看着还算顺眼，林允还是算了，钟丽缇喝油排毒都没用。,-2,-1,-1,-2,-1
"两颗星，不能再多了
抛开男女主角不说，画面感，镜头感，以及场景光线，以及配乐这块都做得不错，真的有种恍然间回到了当年追偶像剧甜腻腻的感觉
有笑点，也有甜点，改编的一些剧情也有甜到我的，比如最后的那次仅你可见的告白，还是有点让人心动的，毕竟在情人节这样的节日里。
槽点：全程都没办法将王大陆带入直树这个人物，分分钟出戏，他实在不适合演直树，演阿金差不多。
林允，我实在不想评论她，完全没有演技，分分钟尬演",-2,1,-1,1,1
少女日漫的不讲逻辑加上台湾偶像剧的婆妈冗长，但是各种粉红色少女心小细节还是挺赏心悦目的。作为粉丝替王大陆捏了把汗，生怕绷不住裂开嘴木哈哈哈哈的失控搞怪，感觉王大陆还是适合演男二这种丑帅痞。,-2,-1,-2,-2,1
经典如果没有新花样真的不要随便翻拍，陈玉珊在《我的少女时代》显露的短板，在这一部更加暴露无遗，浮夸又幼稚的搞笑方式用的还是弯弯十几年前那一套，连让人觉得尬的心情都没有，就只有无聊。没有一个人物是立得住的，台词全都浮在半空中。两个小时像看了台版《恶作剧之吻》的超长预告片，还是低配版的。林允演不出袁湘琴的傻，更多是一种带着心机的装疯卖傻，王大陆倒是有些傻里傻气，完全不像一个高冷学霸，总感觉他下一秒就要扔一个张嘴狂笑的表情包给你，还活生生把江直树演成一个渣到爆的pua，最初级的那种。整部电影唯一加分也就那封表白信了。,-2,-2,-1,-2,-1
想看大陆跳舞娘，想吃阿金做的饭！不怕爱上王大陆和阿金做的饭的话，情节人就盘它吧~好久没看过这种粉粉甜甜撩起老夫少女心的了，想起那些年追过的台湾偶像剧。虽然电影剧情有点飞还觉得片子长，虽然两人有点尬不大直树湘琴，但镜头滤镜美丽，几个小桥段处理有新意搞笑，看着还算有意思。一吻定情啊，即便介个角选得迷…,-2,-1,-1,1,1
3.2星。俞&邓获颁影坛新一言难尽组合。1.最大优点，利用老歌营造年代感，简单实用，《渴望》《亚洲雄风》《当年情》98洪水等。老歌用太多，旁白也太多。2.剧本有大问题，不接地气说教味十足，主角大道理狂。恨不得所有配角都是恶人，恨不得所有苦难都加在父子身上。3.为戏剧效果不顾基本故事逻辑，教导主任被妖魔化，孩子又脏又伤进教室，他居然不闻不问直接继续发自己的火？揪着大桥问题不依不饶的一堆邻居是有多闲？4.作文脑补部分有趣，但，老师给作文要么0分要么满分的处理，编剧能否先问问一般的老师，0分作文出现的概率多大？5.“爸爸也是第一次当爸爸”应该来自《请回答1988》吧？显然1988效果更好。6.要维护好演员的身份，有时候真就得保护好自己的羽毛，少上些综艺，少些八卦，这话不止针对邓超，对任素汐亦适用。,-2,-1,-1,-2,-1
"  很荣幸作为一名工作人员参与到《银河补习班》路演的第一站当中。虽然超哥没来（作为一粒炒米真的是有点遗憾），但是超哥的三年级作品真的很棒很棒！一改前两部作品的逗比风格，直面探讨教育问题，没有一昧的说教，拍得分外温情和感人还有interesting。
  很喜欢片中的一句话：“人生就像射箭，梦想就像箭靶子。如果连箭靶子都找不到的话，你每天拉弓有什么意义？” 
  最后， 祝《银河补习班》票房大卖！同时，很期待超哥的四年级作品，祝超哥早日金马封帝！",-2,-2,-2,-2,1
没有比由8090记忆中的金曲更容带入场景的(虽然有些麻木了)，不过你会被邓超的父亲打动，俞白眉回归擅长的领域之后就是要造一个理想主义的神出来让我流眼泪，那些童年记忆中的遗憾不服气奔涌而来，而且再次让我在电影院里反思现下的自己。邓超的片尾曲太好听了!,-2,-2,-2,-2,1
点映。堆满鸡汤和煽情，努力营造的父子情深浮于表面没感染力，想探讨教育体制又浅尝辄止。角色行为动机牵强，多处念白表演明显，用几首金曲串烧以表年代回忆插得又非常尬，太多刻意了。,-1,-2,-1,-2,-1
